,Categoria_1,Categoria_2,Categoria_3,Categoria_4,Categoria_5,Nom,Preu,Quantitat,Preu unitari,Oferta,Promocio,URL
2651,Nadons,Alimentació,Altres aliments infantils,-,-,NESTLÉ Postre iogurt natural ecològic,"2,99 €",4 x 0.09kg,"(8,31 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/25344/details
2652,Nadons,Alimentació,Altres aliments infantils,-,-,SMILEAT ECO Farinetes de 7 cereals,"3,19 €",0.2kg,"(15,95 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/82074/details
2653,Nadons,Alimentació,Altres aliments infantils,-,-,"NATURNES Postre vegetal eco. coco, kiwi i mango","3,25 €",0.36kg,"(9,03 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/53030/details
2654,Nadons,Alimentació,Altres aliments infantils,-,-,"NATURNES Postre vegetal eco. coco, poma i pinya","3,25 €",0.36kg,"(9,03 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/49733/details
2655,Nadons,Alimentació,Altres aliments infantils,-,-,SMILEAT Galetes d'espelta amb poma eco,"3,39 €",0.22kg,"(15,41 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/30267/details
2656,Nadons,Higiene,Colònia,-,-,NENUCO Aigua de colònia,"3,65 €",0.24L,"(15,21 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/15046/details
2657,Nadons,Higiene,Colònia,-,-,DENENES Colònia infantil molt suau,"2,80 €",0.6L,"(4,67 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/21580/details
2658,Nadons,Higiene,Colònia,-,-,BONPREU Colònia infantil,"1,49 €",0.75L,"(1,99 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/27065/details
2659,Nadons,Higiene,Colònia,-,-,NENUCO Aigua de colònia,"2,45 €",0.6L,"(4,08 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/35646/details
2660,Nadons,Higiene,Tovalloletes i altres,-,-,DODOT Recanvi tovalloletes infantils WC,"4,65 €",120 per paquet,"(0,04 € per article)",Si,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/21698/details
2661,Nadons,Higiene,Tovalloletes i altres,-,-,DODOT Tovalloletes infantils Activity,"6,99 €",4 x 54 per paquet,"(0,03 € per article)",Si,"Abans 7,95€",https://www.compraonline.bonpreuesclat.cat/products/76628/details
2662,Nadons,Higiene,Tovalloletes i altres,-,-,DODOT Tovalloletes infantils Aqua Pure,"4,99 €",3 x 48 per paquet,"(0,03 € per article)",Si,"Abans 7,59€",https://www.compraonline.bonpreuesclat.cat/products/76250/details
2663,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
2664,Nadons,Higiene,Tovalloletes i altres,-,-,BONPREU Tovalloletes humides nadó,"0,84 €",72 per paquet,"(0,01 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/81302/details
2665,Nadons,Higiene,Tovalloletes i altres,-,-,BONPREU Tovalloletes infantils humides àloe,"1,69 €",100 per paquet,"(0,02 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/81307/details
2666,Nadons,Higiene,Tovalloletes i altres,-,-,DODOT Tovalloletes infantils,"1,49 €",64 per paquet,"(0,02 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/09662/details
2667,Nadons,Higiene,Tovalloletes i altres,-,-,BONPREU Tovalloletes nadó humides àloe,"0,70 €",24 per paquet,"(0,03 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/81309/details
2668,Nadons,Higiene,Tovalloletes i altres,-,-,DODOT Recanvis tovalloletes infantils,"0,99 €",54 per paquet,"(0,02 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/50166/details
2669,Nadons,Higiene,Tovalloletes i altres,-,-,BONPREU Tovalloletes humides nadó pell sensibles,"1,35 €",72 per paquet,"(0,02 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/16147/details
2670,Nadons,Higiene,Tovalloletes i altres,-,-,DODOT Tovalloletes infantils WC,"3,99 €",100 per paquet,"(0,04 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/65531/details
2671,Nadons,Higiene,Tovalloletes i altres,-,-,BONPREU Tovalloletes humides,"0,55 €",20 per paquet,"(0,03 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/55298/details
2672,Nadons,Higiene,Tovalloletes i altres,-,-,DODOT Tovalloletes infantils,"8,59 €",6 x 64 per paquet,"(0,02 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/14089/details
2673,Nadons,Higiene,Tovalloletes i altres,-,-,MOLTEX Protector de llit d'un sol ús,"3,75 €",10 per paquet,"(0,38 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/69748/details
2674,Nadons,Higiene,Tovalloletes i altres,-,-,DODOT Tovalloletes infantils Sensitive,"2,49 €",72 per paquet,"(0,03 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/69941/details
2675,Nadons,Higiene,Tovalloletes i altres,-,-,DODOT Tovalloletes infantils Aqua Pure,"2,99 €",48 per paquet,"(0,06 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/28640/details
2676,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
2677,Nadons,Higiene,Tovalloletes i altres,-,-,DODOT Tovalloletes infantils Sensitive,"8,29 €",4 x 1 per paquet,"(2,07 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/76248/details
2678,Nadons,Complements,Biberons i xumets,-,-,TIGEX Xumet de silicona,"3,99 €",2 per paquet,"(2,00 € per article)",Si,"Abans 4,99€",https://www.compraonline.bonpreuesclat.cat/products/91974/details
2679,Nadons,Complements,Biberons i xumets,-,-,TIGEX Xumet de silicona,"4,55 €",2 per paquet,"(2,28 € per article)",Si,"Abans 5,49€",https://www.compraonline.bonpreuesclat.cat/products/91972/details
2680,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
2681,Nadons,Complements,Biberons i xumets,-,-,NUK Lot amb biberó i tetina de làtex T1,"8,95 €",0.3L,"(29,83 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/72710/details
2682,Nadons,Complements,Biberons i xumets,-,-,NUK Lot amb biberó i tetina de silicona,"9,95 €",0.15L,"(66,33 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05653/details
2683,Nadons,Complements,Biberons i xumets,-,-,SUAVINEX Biberó ample per farinetes,"9,95 €",0.36L,"(27,64 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78362/details
2684,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
2685,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
2686,Nadons,Complements,Biberons i xumets,-,-,TIGEX Netejador per biberons,"5,99 €",0.3L,"(19,97 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/15083/details
2687,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
2688,Nadons,Complements,Altres complements,-,-,TIGEX Discos lactància,"6,99 €",60 per paquet,"(0,12 € per article)",Si,"Abans 7,99€",https://www.compraonline.bonpreuesclat.cat/products/58875/details
2689,Nadons,Complements,Altres complements,-,-,LILI Sèrum fisiològic,"3,99 €",30 per paquet,"(0,13 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/36684/details
2690,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
2691,Nadons,Complements,Altres complements,-,-,DRY NITES Protector de llit,"5,99 €",7 per paquet,"(0,86 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/14737/details
2692,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
2693,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
2694,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
2695,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
2696,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
2697,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
2698,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
2699,Nadons,Complements,Altres complements,-,-,BONPREU Protector de llit d'un sol ús,"6,99 €",20 per paquet,"(0,35 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/65733/details
2700,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
2701,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
2702,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,NESTLÉ JUNIOR Llet creixement,"1,20 €",1L,"(1,20 € per litre)",Si,"Abans 1,50€",https://www.compraonline.bonpreuesclat.cat/products/69537/details
2703,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,NESTLE JUNIOR Pack llet Junior 1 6x1L,"7,20 €",6L,"(1,20 € per litre)",Si,"Abans 9,00€",https://www.compraonline.bonpreuesclat.cat/products/37934/details
2704,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,PULEVA Llet de continuació 3,"1,45 €",1L,"(1,45 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/83350/details
2705,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,HERO BABY Potet ecològic de pera i poma 4 mesos,"1,05 €",0.12kg,"(8,75 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/13592/details
2706,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,HERO BABY Potet ecològic de plàtan 4 mesos,"1,05 €",0.12kg,"(8,75 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/13688/details
2707,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,"HERO BABY Potet eco de pera, plàtan i pastanaga","1,05 €",0.12kg,"(8,75 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/13862/details
2708,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,HERO BABY Galetes infantils sense gluten,"1,95 €",0.2kg,"(9,75 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/15454/details
2709,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,PULEVA Llet de continuació 2,"1,45 €",1L,"(1,45 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/26815/details
2710,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,HIPP Potet multifruites ecològic,"1,85 €",0.25kg,"(7,40 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/11906/details
2711,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,PASCUAL Iogurt líquid de maduixa i plàtan,"1,43 €",2 x 0.08kg,"(8,94 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/13993/details
2712,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,PASCUAL Iogurt líquid de maduixa,"1,43 €",2 x 0.08kg,"(8,94 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/11527/details
2713,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,NESTLÉ Farinetes cereals sense gluten,"2,99 €",0.5kg,"(5,98 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/26366/details
2714,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,"NESTLÉ NATURNES Fruita per beure poma, pastanaga i mango","0,85 €",0.09kg,"(9,44 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/17225/details
2715,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,"HERO Postre de iogurt, plàtan i maduixa","0,79 €",0.1kg,"(7,90 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/57782/details
2716,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,"BONPREU Puré de plàtan, poma i maduixa eco","1,39 €",2 x 0.09kg,"(7,72 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/30465/details
2717,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,BONPREU Puré de fruites ecològic,"1,39 €",2 x 0.09kg,"(7,72 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/30455/details
2718,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,BONPREU Puré de poma i plàtan ecològic,"1,39 €",2 x 0.09kg,"(7,72 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/30481/details
2719,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,PULEVA Llet infantil de cereals i cacau,"1,41 €",3 x 0.2kg,"(2,35 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/32651/details
2720,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,HERO BABY Potet vedella,"1,49 €",0.19kg,"(7,84 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/57779/details
2721,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,"NESTLÈ Potet de pèsols, patata i pollastre eco","1,99 €",0.19kg,"(10,47 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/47088/details
2722,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,ALMIRÓN Galetes infantils de cereals,"1,99 €",0.18kg,"(11,06 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/62858/details
2723,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,NESTLÉ Potet d'hortalisses amb vedella,"1,99 €",0.19kg,"(10,47 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/25343/details
2724,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,BLEVIT PLUS Farinetes instantànies sense gluten,"8,40 €",0.6kg,"(14,00 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/11848/details
2725,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,PULEVA PEQUES 3 Pack llet Peques 3 6x1L,"8,70 €",6L,"(1,45 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/37050/details
2726,"Ecològics, sense gluten, sense lactosa",Productes sense gluten,Nadons,-,-,PULEVA PEQUES 2 Pack llet Peques 2 6x1L,"8,70 €",6L,"(1,45 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/36999/details
2727,Parafarmàcia,Cura del cos,Incontinència,-,-,TENA LADY Compresa per incontinència lleu,"4,15 €",20 per paquet,"(0,21 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/16752/details
2728,Parafarmàcia,Cura del cos,Incontinència,-,-,TENA Bolquers incontinència per home L,"10,95 €",8 per paquet,"(1,37 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/41155/details
2729,Parafarmàcia,Cura del cos,Incontinència,-,-,TENA LADY Compresa per incontinència extra,"6,45 €",20 per paquet,"(0,32 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/50008/details
2730,Parafarmàcia,Cura del cos,Incontinència,-,-,BONPREU Compresa normal per incontinència lleu,"1,59 €",12 per paquet,"(0,13 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/65731/details
2731,Parafarmàcia,Primera infància,Higiene,-,-,WELEDA Xampú i gel de bany,"12,49 €",0.2L,"(62,45 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78960/details
2732,Parafarmàcia,Primera infància,Higiene,-,-,MUSTELA Gel de bany suau,"11,59 €",0.75L,"(15,45 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/08409/details
2733,Parafarmàcia,Primera infància,Higiene,-,-,SUAVINEX Tovalloletes humides,"1,95 €",25 per paquet,"(0,08 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78398/details
2734,Parafarmàcia,Primera infància,Higiene,-,-,MUSTELA Aigua de colònia sense alcohol,"6,85 €",0.2L,"(34,25 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/76814/details
2735,Parafarmàcia,Primera infància,Higiene,-,-,MUSTELA Llet corporal hidratant per nadó,"11,79 €",0.5L,"(23,58 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/10619/details
2736,Parafarmàcia,Primera infància,Higiene,-,-,LUSTINE Pasta a l'aigua Eryplast,"13,95 €",0.125kg,"(111,60 € per quilo)",No,-,https://www.compraonline.bonpreuesclat.cat/products/68260/details
2737,Parafarmàcia,Primera infància,Higiene,-,-,WELEDA Llet corporal calèndula,"14,95 €",0.2L,"(74,75 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78980/details
2738,Parafarmàcia,Primera infància,Higiene,-,-,MUSTELA Crema bàlsam 1 2 3,"9,49 €",0.15L,"(63,27 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78244/details
2739,Parafarmàcia,Primera infància,Higiene,-,-,MUSTELA Crema bàlsam 1 2 3,"7,79 €",0.1L,"(77,90 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05824/details
2740,Parafarmàcia,Primera infància,Higiene,-,-,MUSTELA Crema bàlsam 1 2 3,"5,99 €",0.05L,"(119,80 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/05509/details
2741,Parafarmàcia,Primera infància,Higiene,-,-,MUSTELA Xampú suau per nadó,"10,49 €",0.5L,"(20,98 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/09831/details
2742,Parafarmàcia,Primera infància,Higiene,-,-,MUSTELA Gel de bany suau,"9,85 €",0.5L,"(19,70 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/08350/details
2743,Parafarmàcia,Primera infància,Higiene,-,-,WELEDA Crema infantil facial de calèndula,"8,95 €",0.05L,"(179,00 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78981/details
2744,Parafarmàcia,Primera infància,Higiene,-,-,MUSTELA Tovalloletes facials,"5,99 €",25 per paquet,"(0,24 € per article)",No,-,https://www.compraonline.bonpreuesclat.cat/products/76901/details
2745,Parafarmàcia,Primera infància,Higiene,-,-,MUSTELA Llet corporal per nadó,"9,99 €",0.3L,"(33,30 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/10359/details
2746,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
2747,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
2748,Parafarmàcia,Primera infància,Higiene,-,-,LETI Letiblam pediàtric,"6,25 €",0.01L,"(625,00 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78509/details
2749,Parafarmàcia,Primera infància,Higiene,-,-,WELEDA Crema de calèndula per pell sensible,"11,95 €",0.075L,"(159,33 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78982/details
2750,Parafarmàcia,Primera infància,Higiene,-,-,NUTRAISDIN Gel de bany i xampú per a nadó,"11,99 €",0.5L,"(23,98 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/36214/details
2751,NULL,NULL,NULL,NULL,NULL,PRODUCTE NO OBTINGUT,NULL,NULL,NULL,NULL,NULL,NULL
2752,Parafarmàcia,Primera infància,Higiene,-,-,MUSTELA Xampú suau per nadó,"7,09 €",0.2L,"(35,45 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/78349/details
2753,Parafarmàcia,Primera infància,Higiene,-,-,NUTRAISDIN Crema protectora Nutraisdin,"13,95 €",0.25L,"(55,80 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/36345/details
2754,Parafarmàcia,Primera infància,Higiene,-,-,MUSTELA Crema hydra-bebe,"7,75 €",0.04L,"(193,75 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/77165/details
2755,Parafarmàcia,Primera infància,Higiene,-,-,MUSTELA Perfum nadó,"9,49 €",0.05L,"(189,80 € per litre)",No,-,https://www.compraonline.bonpreuesclat.cat/products/11456/details
