Categoria_1,Categoria_2,Categoria_3,Categoria_4,Categoria_5,Nom,Preu,Quantitat,Preu unitari,Oferta,Promocio,URL,Date
Neteja i llar,Complements de la llar,Bombetes i espelmes,Espelmes d'aniversari,-,ROURA Espelmes aniversari,"0,85 €",20 per paquet,"(0,04 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/07173/details,02/11/2020
Neteja i llar,Complements de la llar,Bombetes i espelmes,Espelmes d'aniversari,-,ROURA Espelmes màgiques,"0,95 €",10 per paquet,"(0,10 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/07200/details,02/11/2020
Neteja i llar,Complements de la llar,Bombetes i espelmes,Altres espelmes,-,BONPREU Espelma ofrena,"1,39 €",4 per paquet,"(0,35 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/36174/details,02/11/2020
Neteja i llar,Complements de la llar,Material d'oficina,Papereria,-,TIPP-EX Llapis corrector blanc,"4,29 €",3 per paquet,"(1,43 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/39306/details,02/11/2020
Neteja i llar,Complements de la llar,Material d'oficina,Papereria,-,ELBA Subcarpetes de colors,"5,99 €",10 per paquet,"(0,60 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/24674/details,02/11/2020
Neteja i llar,Complements de la llar,Material d'oficina,Escriptura i dibuix,-,STAEDTLER Llapis HB amb goma i maquineta,"1,99 €",3 per paquet,"(0,66 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/92233/details,02/11/2020
Neteja i llar,Complements de la llar,Material d'oficina,Escriptura i dibuix,-,MILAN Gomes d'esborrar,"0,99 €",4 per paquet,"(0,25 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/45038/details,02/11/2020
Neteja i llar,Complements de la llar,Material d'oficina,Escriptura i dibuix,-,PILOT Bolígraf blau i negre,"2,49 €",2 per paquet,"(1,25 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/55701/details,02/11/2020
Neteja i llar,Complements de la llar,Material d'oficina,Escriptura i dibuix,-,STAEDTLER Maquineta doble d'alumini,"2,29 €",2 per paquet,"(1,15 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/31883/details,02/11/2020
Neteja i llar,Complements de la llar,Material d'oficina,Escriptura i dibuix,-,STAEDTLER Retoladors punta de fibra,"2,69 €",12 per paquet,"(0,22 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/92235/details,02/11/2020
Neteja i llar,Complements de la llar,Material d'oficina,Escriptura i dibuix,-,MILAN Goma d'esborrar,"1,39 €",4 per paquet,"(0,35 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/45039/details,02/11/2020
Neteja i llar,Complements de la llar,Material d'oficina,Escriptura i dibuix,-,STAEDTLER Colors de fusta,"5,49 €",24 per paquet,"(0,23 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/70785/details,02/11/2020
Neteja i llar,Complements de la llar,Material d'oficina,Escriptura i dibuix,-,STAEDTLER Llapis de colors,"2,79 €",12 per paquet,"(0,23 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/70783/details,02/11/2020
Neteja i llar,Complements de la llar,Material d'oficina,Resta de material d'oficina,-,TIPP-EX Cinta correctora,"4,29 €",2 per paquet,"(2,15 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/33324/details,02/11/2020
Neteja i llar,Complements de la llar,Material d'oficina,Resta de material d'oficina,-,CEYS Cola de contacte,"1,65 €",0.03L,"(55,00 € per litre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/03586/details,02/11/2020
Neteja i llar,Complements de la llar,Material d'oficina,Resta de material d'oficina,-,CEYS Adhesiu universal instantani,"5,35 €",3 per paquet,"(1,78 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/34120/details,02/11/2020
Neteja i llar,Complements de la llar,Automòbil,Neteja,-,KRAFFT Líquid rentaparabrises,"5,49 €",5L,"(1,10 € per litre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/67218/details,02/11/2020
Neteja i llar,Complements de la llar,Automòbil,Neteja,-,KRAFFT Neteja tapisseries,"3,79 €",0.4L,"(9,48 € per litre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/17580/details,02/11/2020
Neteja i llar,Complements de la llar,Automòbil,Neteja,-,CONCENTRAT Netejaparabrises,"2,49 €",1L,"(2,49 € per litre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/04355/details,02/11/2020
Neteja i llar,Complements de la llar,Automòbil,Neteja,-,KRAFFT Tovalloletes netejatauler,"2,29 €",24 per paquet,"(0,10 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/05437/details,02/11/2020
Neteja i llar,Complements de la llar,Automòbil,Neteja,-,KRAFFT Neteja llantes,"3,99 €",0.5L,"(7,98 € per litre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/16278/details,02/11/2020
Neteja i llar,Complements de la llar,Automòbil,Neteja,-,KRAFFT Neteja tablier cotxe,"4,49 €",0.4L,"(11,23 € per litre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/04357/details,02/11/2020
Neteja i llar,Complements de la llar,Automòbil,Manteniment,-,KRAFFT Anticongelant refrigerant AR-25,"5,99 €",5L,"(1,20 € per litre)",SI,"Abans 6,99€",https://www.compraonline.bonpreuesclat.cat/products/04369/details,02/11/2020
Neteja i llar,Complements de la llar,Automòbil,Manteniment,-,KRAFFT Refrigerant de motor AR-10,"3,59 €",5L,"(0,72 € per litre)",SI,"Abans 4,59€",https://www.compraonline.bonpreuesclat.cat/products/04368/details,02/11/2020
Neteja i llar,Complements de la llar,Automòbil,Manteniment,-,KRAFFT Oli sintétic motor,"26,99 €",5L,"(5,40 € per litre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/11530/details,02/11/2020
Neteja i llar,Complements de la llar,Automòbil,Manteniment,-,KRAFFT Oli motors injecció,"5,39 €",1L,"(5,39 € per litre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/44005/details,02/11/2020
Neteja i llar,Complements de la llar,Automòbil,Manteniment,-,KRAFFT Oli sintétic motor,"5,99 €",1L,"(5,99 € per litre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/44021/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil infantil,-,GIRL'S SLIP Calceta T10-12,"4,59 €",3 per paquet,"(1,53 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/92215/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil infantil,-,GIRL'S SLIP Calceta T6-8,"4,59 €",3 per paquet,"(1,53 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/92214/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil infantil,-,UNCO Eslips T10-12,"4,95 €",3 per paquet,"(1,65 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/92195/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil infantil,-,UNCO Eslips nen T2-4,"4,95 €",3 per paquet,"(1,65 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/92193/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil infantil,-,UNCO Eslips T6-8,"4,95 €",3 per paquet,"(1,65 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/92194/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-,GOLDEN LADY Minimitja color Melon,"2,55 €",2 per paquet,"(1,28 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/16270/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-,DOT Minimitja turmellera transp talla única,"0,99 €",4 per paquet,"(0,25 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/73309/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-,GOLDEN LADY Minimitja color negre,"2,55 €",2 per paquet,"(1,28 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/16294/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-,DOT Minimitja elastà scala talla única,"1,39 €",4 per paquet,"(0,35 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/74396/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-,GOLDEN LADY Minimitja color Melon,"2,35 €",3 per paquet,"(0,78 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/16323/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-,DOT Minimitja turmellera negra talla única,"0,99 €",4 per paquet,"(0,25 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/73310/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-,GOLDEN LADY Mitjó turmellera transparent,"2,55 €",4 per paquet,"(0,64 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/87152/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-, Minimitja espuma scala talla única,"0,89 €",2 per paquet,"(0,45 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/89245/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-,DOT Minimitja espuma negra talla única,"0,89 €",4 per paquet,"(0,22 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/89246/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-,GOLDEN LADY Mitjons turmellers transparents negres,"2,55 €",4 per paquet,"(0,64 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/15235/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-,PRIVATA Calces TL/XL,"6,55 €",3 per paquet,"(2,18 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/92217/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-,DOT Minimitja elastà negra talla única,"1,39 €",4 per paquet,"(0,35 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/74395/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-,GOLDEN LADY Minimitja color Daino,"2,55 €",2m,"(1,28 € per mil·lilitre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/16267/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-,PRIVATA Calces TS/M,"6,55 €",3 per paquet,"(2,18 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/92108/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-,DOT Panty elastà transparent talla L,"1,69 €",2 per paquet,"(0,85 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/74385/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-,GOLDEN LADY Minimitja color negre,"2,35 €",3 per paquet,"(0,78 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/16335/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-,GOLDEN LADY Minimitja 20D confort melon,"3,15 €",4 per paquet,"(0,79 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/91249/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-,GOLDEN LADY Minimitja color negre,"3,15 €",2 per paquet,"(1,58 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/15084/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-,GOLDEN LADY Minimitja transparent talla única,"3,15 €",2 per paquet,"(1,58 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/76008/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil femení,-,GOLDEN LADY Minimitja unisex color negre,"2,79 €",2 per paquet,"(1,40 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/24026/details,02/11/2020
Neteja i llar,Complements de la llar,Tèxtil,Tèxtil masculí,-,PRIVATA Calçotets boxer de cotó XL,"8,55 €",2 per paquet,"(4,28 € per article)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/92220/details,02/11/2020
Nadons,Alimentació,Llets,Llet d'iniciació,-,NIDINA Llet en pols iniciació,"13,95 €",0.8kg,"(17,44 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/10911/details,02/11/2020
Nadons,Alimentació,Llets,Llet d'iniciació,-,NATIVA Llet d'iniciació Nativa 1,"9,99 €",0.8kg,"(12,49 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/27372/details,02/11/2020
Nadons,Alimentació,Llets,Llet d'iniciació,-,BLEMIL Llet per lactants,"24,95 €",0.8kg,"(31,19 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/02628/details,02/11/2020
Nadons,Alimentació,Llets,Llet d'iniciació,-,ALMIRON Llet infantil,"25,25 €",0.8kg,"(31,56 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/30501/details,02/11/2020
Nadons,Alimentació,Llets,Llet d'iniciació,-,BLEMIL PLUS Llet infantil AC,"27,34 €",0.8kg,"(34,18 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/16378/details,02/11/2020
Nadons,Alimentació,Llets,Llet d'iniciació,-,ALMIRON ADVANCE Llet infantil Digest 1,"27,60 €",0.8L,"(34,50 € per litre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/30494/details,02/11/2020
Nadons,Alimentació,Llets,Llet de continuació,-,NIDINA Llet en pols de continuació 2,"13,00 €",0.8kg,"(16,25 € per quilo)",SI,2a unitat 50% de descompte,https://www.compraonline.bonpreuesclat.cat/products/25618/details,02/11/2020
Nadons,Alimentació,Llets,Llet de continuació,-,NIDINA Llet en pols de continuació 3,"13,00 €",0.8kg,"(16,25 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/20251/details,02/11/2020
Nadons,Alimentació,Llets,Llet de continuació,-,NATIVA Llet en pols de continuació 2,"7,75 €",0.8kg,"(9,69 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/25615/details,02/11/2020
Nadons,Alimentació,Llets,Llet de continuació,-,NATIVA Llet creixement en pols,"7,75 €",0.8kg,"(9,69 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/43059/details,02/11/2020
Nadons,Alimentació,Llets,Llet de continuació,-,ALMIRON ADVANCE Llet infantil Profutura 3,"19,50 €",0.8L,"(24,38 € per litre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/30476/details,02/11/2020
Nadons,Alimentació,Llets,Llet de continuació,-,BLEMIL PLUS Llet de continuació,"19,90 €",0.8kg,"(24,88 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/02754/details,02/11/2020
Nadons,Alimentació,Llets,Llet de continuació,-,ALMIRÓN Llet de creixement a partir de 12 mesos,"20,70 €",1.2kg,"(17,25 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/18578/details,02/11/2020
Nadons,Alimentació,Llets,Llet de continuació,-,BLEMIL Llet de continuació,"21,75 €",0.8kg,"(27,19 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/02655/details,02/11/2020
Nadons,Alimentació,Llets,Llet de continuació,-,ALMIRÓN Llet de continuació a partir de 6 mesos,"23,60 €",1.2kg,"(19,67 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/30492/details,02/11/2020
Nadons,Alimentació,Llets,Llet de continuació,-,ALMIRÓN Llet per a lactants,"25,25 €",0.8kg,"(31,56 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/86545/details,02/11/2020
Nadons,Alimentació,Llets,Llet líquida,-,NESTLÉ JUNIOR Llet creixement,"1,20 €",1L,"(1,20 € per litre)",SI,"Abans 1,50€",https://www.compraonline.bonpreuesclat.cat/products/69537/details,02/11/2020
Nadons,Alimentació,Llets,Llet líquida,-,NESTLÉ JUNIOR Llet creixement amb cereals,"1,20 €",1L,"(1,20 € per litre)",SI,"Abans 1,50€",https://www.compraonline.bonpreuesclat.cat/products/69625/details,02/11/2020
Nadons,Alimentació,Llets,Llet líquida,-,NESTLE JUNIOR Pack llet Junior 1 amb cereals 6x1L,"7,20 €",6L,"(1,20 € per litre)",SI,"Abans 9,00€",https://www.compraonline.bonpreuesclat.cat/products/37990/details,02/11/2020
Nadons,Alimentació,Llets,Llet líquida,-,NESTLE JUNIOR Pack llet Junior 1 6x1L,"7,20 €",6L,"(1,20 € per litre)",SI,"Abans 9,00€",https://www.compraonline.bonpreuesclat.cat/products/37934/details,02/11/2020
Nadons,Alimentació,Llets,Llet líquida,-,PULEVA Llet de continuació 3,"1,45 €",1L,"(1,45 € per litre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/83350/details,02/11/2020
Nadons,Alimentació,Llets,Llet líquida,-,PULEVA Llet de continuació 3 amb cereals,"1,45 €",1L,"(1,45 € per litre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/05232/details,02/11/2020
Nadons,Alimentació,Llets,Llet líquida,-,NESTLÉ JUNIOR Llet Energy Creixement amb galeta 2+,"1,50 €",1L,"(1,50 € per litre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/85637/details,02/11/2020
Nadons,Alimentació,Llets,Llet líquida,-,PULEVA Llet de continuació 2,"1,45 €",1L,"(1,45 € per litre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/26815/details,02/11/2020
Nadons,Alimentació,Llets,Llet líquida,-,PULEVA Llet infantil de cereals i cacau,"1,41 €",3 x 0.2kg,"(2,35 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/32651/details,02/11/2020
Nadons,Alimentació,Llets,Llet líquida,-,PULEVA Llet infantil de cereals i fruites,"1,41 €",3 x 0.2L,"(2,35 € per litre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/32633/details,02/11/2020
Nadons,Alimentació,Llets,Llet líquida,-,PULEVA PEQUES 3 Pack llet Peques 3 6x1L,"8,70 €",6L,"(1,45 € per litre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/37050/details,02/11/2020
Nadons,Alimentació,Llets,Llet líquida,-,PULEVA PEQUES 3 Pack llet Peques 3 amb cereals 6x1L,"8,70 €",6L,"(1,45 € per litre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/37182/details,02/11/2020
Nadons,Alimentació,Llets,Llet líquida,-,PULEVA PEQUES 2 Pack llet Peques 2 6x1L,"8,70 €",6L,"(1,45 € per litre)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/36999/details,02/11/2020
Mascotes,Gats,Aliments,Menjar humit,-,IFA Paté per gats amb pollastre,"0,29 €",0.1kg,"(2,90 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/36324/details,02/11/2020
Mascotes,Gats,Aliments,Menjar humit,-,IFA Paté per gats amb salmó,"0,29 €",0.1kg,"(2,90 € per quilo)",NO,-,https://www.compraonline.bonpreuesclat.cat/products/36318/details,02/11/2020
